,index,food_start,food_end,food_text,chemical_start,chemical_end,chemical_text,chemical_id,sentence,supported_by,contains_relation,name,ncbi_taxonomy_id,itis_id,wikipedia_id,food_group,food_subgroup,foodb_public_id
2951,7810,112.0,119.0,ginseng,32.0,42.0,triterpene,CIDs00122724,"Ginsenosides, which contain one triterpene and one or more sugar moieties, are the major bioactive compounds of ginseng.",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2952,7811,112.0,119.0,ginseng,59.0,64.0,sugar,,"Ginsenosides, which contain one triterpene and one or more sugar moieties, are the major bioactive compounds of ginseng.",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2953,16843,90.0,97.0,ginseng,6.0,15.0,dammarane,CIDs09548714,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2954,16844,90.0,97.0,ginseng,21.0,38.0,triterpene ketone,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2955,16845,90.0,97.0,ginseng,40.0,51.0,panaxadione,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2956,16847,90.0,97.0,ginseng,160.0,166.0,lupane,CIDs09548715,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2957,16848,90.0,97.0,ginseng,172.0,183.0,triterpenes,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2958,16849,90.0,97.0,ginseng,219.0,236.0,sterol glycosides,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2959,16851,90.0,97.0,ginseng,263.0,273.0,triterpene,CIDs00122724,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2960,16852,90.0,97.0,ginseng,291.0,306.0,ginsenosides Rd,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2961,16853,90.0,97.0,ginseng,308.0,310.0,Re,,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2962,16854,90.0,97.0,ginseng,316.0,321.0,Rg(2),,"A new dammarane-type triterpene ketone, panaxadione, was isolated from the seeds of Panax ginseng C. A. MEYER (Araliaceae) together with two dammarane-type and lupane-type triterpenes, an aromatic oligoglycoside, three sterol glycosides, and three dammarane-type triterpene oligoglycosides (ginsenosides Rd, Re, and Rg(2)).",butter|foodb_non_scientific,1,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2963,16186,758.0,765.0,ginseng,748.0,756.0,piperine,CIDs00638024,"Herbal medicines such as St. John's wort, garlic, piperine, ginseng, and gingko, which are freely available over the counter, have given rise to serious clinical interactions when co-administered with prescription medicines.",butter|foodb_non_scientific,0,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2964,17860,512.0,519.0,ginseng,502.0,510.0,curcumin,CIDs05281767,"Although curcumin, ginseng, and green tea have been proposed for SCI management, low levels of antioxidant vitamins have been reported in individuals with SCI.",butter|foodb_non_scientific,0,ginseng,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2965,3644,134.0,140.0,papaya,193.0,214.0,benzyl isothiocyanate,CIDs00002346,"Papaya, a widely cultivated nutritious tropical fruit, has benzyl isothiocyanate (BITC) as one of the most important secondary metabolites in its seeds.",butter|foodb_non_scientific,1,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2966,3645,134.0,140.0,papaya,216.0,220.0,BITC,,"Papaya, a widely cultivated nutritious tropical fruit, has benzyl isothiocyanate (BITC) as one of the most important secondary metabolites in its seeds.",butter|foodb_non_scientific,1,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2967,11970,610.0,616.0,papaya,580.0,585.0,TVFAs,,"The substrates used for TVFAs production consisted of papaya, apple and banana.",butter|foodb_non_scientific,0,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2968,18869,163.0,169.0,papaya,179.0,188.0,kaolinite,CIDs06432059,"Hence, preparation of Carica-papaya-modified-kaolinite (CPK) and pine-cone-modified-kaolinite (PCK) composites via calcination of pure kaolinite (KAC), Carica-papaya and pine-cone seeds is demonstrated.",butter|foodb_non_scientific,0,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2969,18871,163.0,169.0,papaya,229.0,232.0,PCK,,"Hence, preparation of Carica-papaya-modified-kaolinite (CPK) and pine-cone-modified-kaolinite (PCK) composites via calcination of pure kaolinite (KAC), Carica-papaya and pine-cone seeds is demonstrated.",butter|foodb_non_scientific,0,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2970,18873,163.0,169.0,papaya,280.0,283.0,KAC,,"Hence, preparation of Carica-papaya-modified-kaolinite (CPK) and pine-cone-modified-kaolinite (PCK) composites via calcination of pure kaolinite (KAC), Carica-papaya and pine-cone seeds is demonstrated.",butter|foodb_non_scientific,0,papaya,3649.0,22324.0,Papaya,Fruits,Tropical fruits,FOOD00041
2971,3773,69.0,74.0,panax,0.0,18.0,Dammarane steroids,,Dammarane steroids (DS) are a class of chemical compounds present in Panax ginseng.,foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2972,6360,18.0,23.0,panax,87.0,98.0,ginsenoside,CIDs00441923,"American ginseng (Panax quinquefolius L.) has recognized neurocognitive effects, and a ginsenoside-rich extract of the root of the plant has been shown to improve cognitive functions in young adults.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2973,19507,135.0,140.0,panax,20.0,38.0,flavonol glycoside,,"A Radix Notoginseng flavonol glycoside (RNFG), quercetin 3-O-beta-D-xylopyranosyl-beta-D-galactopyranoside, was isolated from roots of Panax notoginseng.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2974,19508,135.0,140.0,panax,40.0,44.0,RNFG,,"A Radix Notoginseng flavonol glycoside (RNFG), quercetin 3-O-beta-D-xylopyranosyl-beta-D-galactopyranoside, was isolated from roots of Panax notoginseng.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2975,19509,135.0,140.0,panax,47.0,106.0,quercetin 3-O-beta-D-xylopyranosyl-beta-D-galactopyranoside,,"A Radix Notoginseng flavonol glycoside (RNFG), quercetin 3-O-beta-D-xylopyranosyl-beta-D-galactopyranoside, was isolated from roots of Panax notoginseng.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2976,19683,0.0,5.0,panax,122.0,125.0,Rg3,,"Panax ginseng has distinct and impressive health benefits, such as improved blood pressure and immune system functioning. Rg3-enriched Korean Red Ginseng (REKRG) isolated from Korean Red Ginseng contains a high percentage of Rg3.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2977,20624,112.0,117.0,panax,6.0,15.0,dammarane,CIDs09548714,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2978,20625,112.0,117.0,panax,21.0,45.0,triterpene monoglucoside,,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2979,20626,112.0,117.0,panax,53.0,74.0,"isoginsenoside-Rh(3),",,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2980,20627,112.0,117.0,panax,172.0,183.0,ginsenoside,CIDs00441923,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2981,20628,112.0,117.0,panax,172.0,190.0,"ginsenoside-Rb(1),",,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2982,20629,112.0,117.0,panax,191.0,198.0,"-Rb(2),",,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2983,20630,112.0,117.0,panax,199.0,213.0,"-Rc, -Rd, -Re,",,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2984,20631,112.0,117.0,panax,222.0,229.0,"-Rh(1),",,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2985,20632,112.0,117.0,panax,230.0,237.0,-Rh(2).,,"A new dammarane-type triterpene monoglucoside, named isoginsenoside-Rh(3), has been isolated from the fruits of Panax ginseng C. A. Mey, together with eight known analogs, ginsenoside-Rb(1), -Rb(2), -Rc, -Rd, -Re, -Rg(1), -Rh(1), -Rh(2).",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2986,20917,56.0,61.0,panax,0.0,15.0,Ginsenoside Rh4,CIDs21599928,"Ginsenoside Rh4, as a bioactive component obtained from Panax notoginseng, has excellent pharmacological properties.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2987,20981,13.0,18.0,panax,38.0,46.0,saponins,,The roots of Panax genus with ginseng saponins as bioactive ingredients have been widely used as herbal medicines and food additives.,foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2988,21092,58.0,63.0,panax,90.0,129.0,"beta-sitosterol,20(R)-protopanaxatriol,",CIDs00222284;CIDs00457801,"Four compounds were isolated from the fruit of cultivated Panax ginseng and identified as beta-sitosterol,20(R)-protopanaxatriol, daucosterine and 20(R)-ginsenoside-Rg3 on the basis of physicochemical constants and spectral evidences.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2989,21093,58.0,63.0,panax,130.0,142.0,daucosterine,,"Four compounds were isolated from the fruit of cultivated Panax ginseng and identified as beta-sitosterol,20(R)-protopanaxatriol, daucosterine and 20(R)-ginsenoside-Rg3 on the basis of physicochemical constants and spectral evidences.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2990,21094,58.0,63.0,panax,147.0,168.0,20(R)-ginsenoside-Rg3,,"Four compounds were isolated from the fruit of cultivated Panax ginseng and identified as beta-sitosterol,20(R)-protopanaxatriol, daucosterine and 20(R)-ginsenoside-Rg3 on the basis of physicochemical constants and spectral evidences.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2991,21244,1330.0,1335.0,panax,1250.0,1262.0,polyphenolic,,"Many herbs with anti-amyloidogenic activity, including those containing polyphenolic constituents such as green tea, turmeric, Salvia miltiorrhiza, and Panax ginseng, are presented.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2992,21737,53.0,58.0,panax,0.0,15.0,Ginsenoside Rb1,CIDs09898279,Ginsenoside Rb1 is the main predominant component in Panax species.,foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2993,22385,42.0,47.0,panax,20.0,36.0,sesquiterpenoids,,"It is reported that sesquiterpenoids from Panax ginseng (SPG) possess various pharmacological activities, for example, antidepressant, antioxidative, and anti-inflammatory activities.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2994,22826,36.0,41.0,panax,147.0,154.0,glucose,CIDs00005793;CIDs10954115;CIDs53782692,"Ginsenosides, the main component of Panax ginseng root, have been reported to show several pharmacological actions on the peripheral metabolism of glucose and lipid and on endocrine secretion.",foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2995,24333,56.0,61.0,panax,0.0,12.0,Ginsenosides,,Ginsenosides are the principal bioactive ingredients of Panax ginseng and possess diverse notable pharmacological activities.,foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2996,24362,59.0,64.0,panax,17.0,20.0,Rk3,,Ginsenoside Rk3 (Rk3) is present in the roots of processed Panax notoginseng herbs,foodb_scientific,1,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2997,22931,187.0,192.0,panax,244.0,248.0,APAP,CIDs00001983,"Prior to this work, our research group confirmed that black ginseng (Panax ginseng, BG) showed powerful protective effects on APAP-induced ALI.",foodb_scientific,0,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2998,24152,552.0,557.0,panax,528.0,534.0,aizoon,,"In China, G. japonica has been used as one of the plant species for Tu-San-Qi and is often misused with non-PA-producing Tu-San-Qi (Sedum aizoon) or even San-Qi (Panax notoginseng) for self-medication.",foodb_scientific,0,panax,4054.0,29398.0,Ginseng,Herbs and Spices,Spices,FOOD00219
2999,3874,7.0,13.0,millet,57.0,70.0,carbohydrates,,"Finger millet is one of the important minor cereals, and carbohydrates form its major chemical constituent.",butter|foodb_non_scientific,1,millet,4540.0,40946.0,Millet,Cereals and cereal products,Cereals,FOOD00126
3000,4019,92.0,101.0,soy sauce,9.0,15.0,amines,,Biogenic amines (BAs) are a class of bioactive organics produced during the fermentation of soy sauce.,butter|foodb_non_scientific,1,soy sauce,,,Soy_sauce,Soy,Soy products,FOOD00694
3001,4020,92.0,101.0,soy sauce,17.0,20.0,BAs,,Biogenic amines (BAs) are a class of bioactive organics produced during the fermentation of soy sauce.,butter|foodb_non_scientific,1,soy sauce,,,Soy_sauce,Soy,Soy products,FOOD00694
3002,11364,401.0,410.0,soy sauce,254.0,267.0,glutamic acid,CIDs00033032;CIDs00023327,"The prototypical umami substance glutamic acid or its salt monosodium glutamate (MSG) is present in numerous savory food sources or ingredients such as kombu (edible kelp), beans, soy sauce, tomatoes, cheeses, mushrooms, and certain meats and fish.",butter|foodb_non_scientific,1,soy sauce,,,Soy_sauce,Soy,Soy products,FOOD00694
